Name	Mass	m/z	RT min	RT	Cel_1dil40_1-B,3_01_21146	Cel_1dil40_1-B,3_01_21151	Cel_1dil40_1-B,3_01_21156	Cel_1dil40_1-B,3_01_21161	Cel_1dil40_1-B,3_01_21166
Cluster_08289	509.3480618	532.3372828	28.84635	1535.16351	8706.027344	8612.983398	7840.330566	7524.085938	8680.318359
Cluster_08297	514.3177162	532.3515422	28.86199483	1536.012784	1425.77832	1863.6875	1396.925171	1560.277832	1755.016113
Cluster_08313	515.2920262	533.3258522	17.15283538	882.8652923	2976.644775	2871.206299	3163.289551	3219.456543	3054.563477
Cluster_08333	516.1933676	534.2271936	27.67837341	1471.276114	2875.306885	2843.366455	3424.292236	4242.87793	3592.648926
Cluster_08334	516.1932318	534.2270578	27.1014961	1439.423633	1119.881104	1122.281616	1153.765869	1272.118042	1077.39624
Cluster_08341	516.2989001	534.3327261	13.48538349	714.5668767	2108.778564	1873.543701	1837.908569	2170.905762	1764.561035
Cluster_08342	533.3478432	534.3551192	27.65698388	1470.095084	1337.284302	1184.519775	1441.138428	1344.704468	1269.374146
Cluster_08354	512.2490786	535.2382996	15.86424552	819.4031047	4413.933594	4201.050293	4347.967773	4567.621094	4751.242188
Cluster_08361	512.3094003	535.2986213	26.8114083	1423.406335	1487.149414	1455.404419	1562.227417	1863.944702	1714.340698
Cluster_08374	513.2002746	536.1894956	10.09983259	595.8917043	30772.95313	29035.15039	28620.83398	32497.24609	31184.21875
Cluster_08375	518.1994766	536.2333026	6.875351605	521.6248264	2110.14502	2114.614258	1943.632324	2362.990967	2235.308838
Cluster_08376	518.2091882	536.2430142	30.47412691	1623.496373	1520.735962	1893.753296	1895.736938	2387.159668	2006.385376
Cluster_08377	518.2066209	536.2404469	6.874927385	521.6150557	1204.053223	1174.311279	1198.604492	1421.213623	1336.934326
Cluster_08379	518.2314324	536.2652584	16.11165849	831.588028	1154.898315	1132.399536	1021.48468	1146.844482	1102.510376
Cluster_08381	518.2416323	536.2754583	1.941956751	327.3216575	2835.831543	2310.570313	2139.399658	1910.348267	1441.856445
Cluster_08389	518.273	536.306826	11.76856858	651.9518018	1764.216675	1629.431396	1730.775269	1624.54834	1833.747803
Cluster_08396	535.3643115	536.3715875	30.35706962	1617.150196	129831.3203	121319.8438	120483	135369.8438	139088.2344
Cluster_08397	535.3648207	536.3720967	29.66265	1579.476111	14337.98438	13919.21582	4008.854492	14930.45605	16562.12109
Cluster_08402	536.1152773	537.1225533	9.873502049	590.6788149	5987.145996	5528.664551	5660.788574	6172.073242	5622.172852
Cluster_08424	520.0933492	538.1271752	2.226391231	358.3072648	6206.054199	5610.208984	5078.86377	6465.422852	8154.968262
Cluster_08444	537.3794679	538.3867439	32.96529905	1759.664953	8799.914063	8895.489258	8189.195801	8985.923828	9024.134766
Cluster_08446	537.3800376	538.3873136	33.46579594	1787.314096	2242.110352	2456.054688	2100.67627	2591.037354	2332.66333
Cluster_08463	538.1309911	539.1382671	9.990460689	593.3726292	6018.172852	5927.441406	5645.452637	6328.489746	5744.855957
Cluster_08464	538.1314026	539.1386786	3.880113554	438.1986718	10575.64844	12203.20703	13866.49121	18379.03125	20711.2168
Cluster_08465	516.1754995	539.1647205	2.251876883	361.0836104	3479.55127	4024.145752	5098.950684	6403.643066	7009.730957
Cluster_08466	538.1909565	539.1982325	9.445826542	580.8285088	9017.450195	8393.922852	8239.474609	8946.323242	9459.414063
Cluster_08481	538.4650002	539.4722762	25.87837475	1371.354479	5644.780762	6023.447266	6831.707031	6696.547363	7582.408691
Cluster_08509	540.1505116	541.1577876	5.055293783	473.5175446	1300.014404	1273.573364	1474.706421	1665.032959	1725.38147
Cluster_08525	524.1927439	542.2265699	24.58381667	1298.492409	1277.580444	1410.053833	1413.132935	1448.874268	1344.356201
Cluster_08527	519.2855247	542.2747457	24.16102294	1274.310136	1338.277588	1216.524536	1391.376343	1509.143188	1539.550415
Cluster_08529	519.3326689	542.3218899	26.14124959	1386.144968	8590.530273	7490.968262	6039.39502	5680.148926	5258.616699
Cluster_08531	541.3172589	542.3245349	24.58627479	1298.633004	719805.625	694719.5	712358.8125	780029.4375	787866.75
Cluster_08532	519.3327918	542.3220128	25.59612533	1355.473891	5466.155762	5116.348145	4226.694824	4355.510742	5640.34082
Cluster_08536	519.3352445	542.3244655	24.16089081	1274.302579	657756.5625	594637.1875	606581.1875	686546.625	720592.6875
Cluster_08537	524.4319494	542.4657754	24.1622567	1274.380703	12525.81934	11103.88086	12344.86133	13246.2041	14886.61328
Cluster_08538	524.4319885	542.4658145	24.58705398	1298.677571	14093.91309	13426.54785	15131.66309	15622.78613	16428.47656
Cluster_08563	525.279411	543.313237	8.709811693	563.8764706	3814.589844	4188.675293	3790.388184	3845.433594	3710.548828
Cluster_08566	525.2879815	543.3218075	8.709094432	563.8599505	1609.650879	1755.113525	1620.044067	1863.897583	1725.520508
Cluster_08571	520.3933246	543.3825456	36.10907483	1941.882423	6741.119629	6641.856445	6893.738281	7740.630859	7684.091309
Cluster_08577	542.5022602	543.5095362	28.41920894	1511.976285	8966.039063	9101.704102	9164.805664	11049.49023	10580.63086
Cluster_08579	543.1643767	544.1716527	18.78923722	969.8163235	2260.88623	2330.12085	2362.361084	2418.829346	2535.421631
Cluster_08580	543.1808777	544.1881537	26.97080778	1432.207633	1372.842896	1350.472168	1461.855957	1561.019653	1533.182983
Cluster_08584	521.2782042	544.2674252	24.84422536	1313.168708	51498.23438	47734.15625	46220.18359	54788.63672	52918.69141
Cluster_08586	521.2783461	544.2675671	24.23760607	1278.690415	78543.78906	74951.30469	68773.64063	80552.28125	77974.82031
Cluster_08590	526.2513798	544.2852058	24.26593333	1280.310632	1621.256592	2311.199951	2445.915771	2257.401855	2961.558105
Cluster_08592	521.3483006	544.3375216	27.65857709	1470.183053	4706.12207	3876.226318	3500.690674	3741.931641	4048.67041
Cluster_08594	521.3509441	544.3401651	25.21716006	1334.151646	116457.9766	106150	99880.3125	120736.3984	127042.7188
Cluster_08595	521.3484237	544.3376447	28.22446857	1501.404862	18292.72266	16158.48242	15098.30566	15483.51172	15062.79395
Cluster_08597	521.3508453	544.3400663	25.6869599	1360.584641	240195.875	215570.9531	204954.5	234232.9063	229988.7656
Cluster_08598	543.3328285	544.3401045	26.13074212	1385.553771	112214.5469	105458.3984	107709.8516	124677.375	127275.7266
Cluster_08601	526.3362259	544.3700519	13.01053618	695.244883	1461.252319	1590.262817	1140.86084	1593.572144	1659.264893
Cluster_08606	526.3593516	544.3931776	26.13271463	1385.664754	1498.960938	1483.888672	1333.070923	1613.155884	1496.130249
Cluster_08611	544.1537431	545.1610191	18.78393808	969.5291904	3883.38501	4116.890625	3982.48877	4288.59375	4302.495605
Cluster_08622	522.4975991	545.4868201	25.87410986	1371.114518	40994.20703	29945.03906	23319.56055	19484.08789	17473.03711
Cluster_08628	545.2020421	546.2093181	13.62152949	720.4268523	2156.030029	2058.699463	1917.690186	2220.376465	2017.109009
Cluster_08629	523.2818527	546.2710737	25.95963709	1375.926654	4337.203125	5334.865723	4996.858887	3385.649902	3622.912354
Cluster_08632	545.2754612	546.2827372	26.70027891	1417.270288	6091.588867	5805.592285	5612.175781	7003.828125	6119.282715
Cluster_08637	528.2718554	546.3056814	23.53040735	1238.241205	2482.243164	2947.881348	2943.855469	3071.656738	3315.722656
Cluster_08638	528.2630868	546.2969128	25.96145998	1376.029217	1959.168579	2094.839355	2108.953857	1901.122559	2055.417969
Cluster_08647	523.3666815	546.3559025	27.31444228	1451.181531	132183.1094	126345.1875	123102.75	142092.375	137386.0625
Cluster_08649	523.366732	546.355953	26.84640762	1425.338835	74576.10156	66814.35938	64364.15234	77481.14844	83657.89844
Cluster_08650	523.3639351	546.3531561	31.18305978	1661.930659	8274.4375	7359.77832	6472.117188	6615.196777	8370.885742
Cluster_08656	523.3648871	546.3541081	25.21723418	1334.155817	2911.099609	2817.839844	2797.520508	3061.655762	3634.838623
Cluster_08673	546.3692719	547.3765479	26.84396914	1425.204193	1786.337402	1768.223389	2027.943726	2141.103516	2232.388428
Cluster_08696	530.2640008	548.2978268	27.2346787	1446.777357	5228.346191	4653.101074	4103.022461	4151.520508	4068.310791
Cluster_08709	547.3640991	548.3713751	28.66137133	1525.121998	40846.70313	36257.80859	35164.80469	39804.50391	44580.14063
Cluster_08710	547.3642555	548.3715315	29.23959387	1556.510636	103991.6016	98072.625	96071.96094	105677.4688	112475.7734
Cluster_08725	526.3255857	549.3148067	28.2078193	1500.501061	3164.216797	3025.771484	3595.884277	4300.148926	3721.665039
Cluster_08726	526.334069	549.32329	28.2099255	1500.615396	1396.147095	1535.252197	1375.937134	2004.392822	1658.967896
Cluster_08730	532.1296713	550.1634973	2.824177985	406.4635787	14579.95215	15867.22949	18385.41602	22722.49805	23828.4082
Cluster_08741	532.2978139	550.3316399	12.61527615	681.4667262	1482.598633	1412.292358	1570.366943	1563.012451	1585.781616
Cluster_08742	549.3790655	550.3863415	31.11059532	1658.00205	3907.740967	3525.557129	3682.908447	4107.547363	4377.243164
Cluster_08743	549.3800473	550.3873233	31.8219483	1696.567541	22918.13086	21659.4375	22106.31055	23971.16797	25848.1582
Cluster_08746	549.3804277	550.3877037	29.23918538	1556.488461	2103.512207	2183.499512	1962.994019	2227.08374	2286.895508
Cluster_08748	549.3892801	550.3965561	31.10843134	1657.884732	1521.928345	1542.672729	1298.841675	1648.976807	1539.048584
Cluster_08785	551.3956947	552.4029707	36.1606533	1945.078553	1476.678711	1894.585815	1942.881836	1992.408813	2247.54248
Cluster_08804	552.356904	553.36418	36.95184595	1994.105892	2953.939209	2684.184814	2846.355713	2922.505127	2902.02832
Cluster_08807	552.360018	553.367294	36.95240609	1994.140602	2717.713867	2354.22876	2564.043701	2719.53125	2784.11084
Cluster_08844	554.3422115	555.3494875	10.66578684	613.5105262	1431.299683	1335.995361	1374.959106	1277.105957	1164.994141
Cluster_08846	554.3451274	555.3524034	20.61815161	1071.64834	4032.109131	4022.861816	3588.445801	4232.106934	4144.126953
Cluster_08863	538.1905745	556.2244005	28.54329608	1518.712318	1657.580688	1770.556641	1680.458008	1728.431641	1760.444214
Cluster_08865	538.1975113	556.2313373	28.54420801	1518.761822	1002.028015	1090.500977	1087.061401	1140.515991	1304.519043
Cluster_08896	556.4023088	557.4095848	14.58690288	761.9783094	2569.428223	2446.075439	2450.183105	2830.192383	2531.36499
Cluster_08905	540.1813438	558.2151698	6.852610921	521.1010585	3161.762451	2818.941895	2737.174072	2593.796631	2250.413818
Cluster_08909	557.2145957	558.2218717	6.852878753	521.1072273	1940.310547	1791.20874	1801.086426	1605.619141	1550.231445
Cluster_08916	535.3632345	558.3524555	30.35719222	1617.156843	3983.104492	4069.260742	3293.745605	3401.584717	4185.394531
Cluster_08921	536.1365611	559.1257821	4.448482194	455.2804259	1150.024902	1206.999023	1246.752197	1660.145508	1512.218018
Cluster_08948	542.2485421	560.2823681	19.00889492	981.718443	1515.776855	1689.473022	1559.495117	1694.053223	1729.654297
Cluster_08959	537.379205	560.368426	32.88941719	1755.472982	2584.543457	3973.186523	3919.666016	4406.595215	5314.048828
Cluster_08974	543.1735456	561.2073716	14.06034902	739.3144569	3880.569092	3355.236816	3374.035889	3423.898682	3597.485596
Cluster_08985	560.4531348	561.4604108	25.87369798	1371.091343	12039.37988	12837.83301	12668.9082	14527.41211	16163.24414
Cluster_08995	539.1832767	562.1724977	19.74641206	1022.540354	1254.327515	1189.431152	1317.2677	1328.69165	1289.593994
Cluster_09009	545.34113	563.374956	34.33995512	1837.089429	2176.372314	2159.305176	2594.806152	3249.443604	2490.155273
Cluster_09019	541.3168013	564.3060223	24.5774383	1298.127589	13859.4502	11011.05957	11300.9541	12412.78613	14096.33301
Cluster_09020	546.2715945	564.3054205	24.1605484	1274.282995	13079.30469	13480.20508	12681.9375	13063.50488	15001.01465
Cluster_09039	564.1470953	565.1543713	11.92812068	657.5135427	97263.625	91855.63281	88727.64063	105703.1094	96165.60156
Cluster_09044	564.2212367	565.2285127	1.942540063	327.3852022	1426.719238	1472.161743	1338.320068	1845.312012	1789.295532
Cluster_09051	542.4922443	565.4814653	28.41877129	1511.952527	6790.668945	7766.205566	8413.277344	6377.341797	6764.673828
Cluster_09053	542.5155421	565.5047631	28.41978225	1512.007407	2505.634033	3083.616211	2513.48877	2899.39917	3458.049805
Cluster_09055	565.2453507	566.2526267	31.5986924	1684.463883	2007.133057	2216.451904	2846.825684	3189.517822	2530.224609
Cluster_09056	565.2453337	566.2526097	28.54516912	1518.813996	1119.468872	1219.324341	1368.434937	1537.592651	1488.272583
Cluster_09061	543.3324922	566.3217132	25.67951782	1360.165918	5320.308594	4998.25293	4373.344238	4390.522461	4929.495605
Cluster_09062	543.3323645	566.3215855	26.15587794	1386.968023	2766.82666	2836.598389	2776.366699	2397.508301	3298.930908
Cluster_09064	543.3318792	566.3211002	25.2173879	1334.164466	1927.067993	1581.196167	1610.075806	1688.356201	2151.888184
Cluster_09079	549.1343393	567.1681653	12.09911109	663.4740057	11951.30371	11663.37891	11615.80957	12918.61523	12351.23535
Cluster_09080	549.1361309	567.1699569	12.09891582	663.4671989	11951.30371	11663.37891	11615.80957	12918.61523	12351.23535
Cluster_09082	544.1876484	567.1768694	12.0986635	663.4584033	6868.202637	6721.257324	6693.79248	6785.652344	7443.089355
Cluster_09095	545.2719171	568.2611381	12.15287367	665.3480864	14446.64648	13550.29883	12977.63867	14164.79785	14317.97559
Cluster_09096	545.2721884	568.2614094	13.37168651	709.6731481	26701.25195	24636.16211	24932.16406	27833.95898	27047.45117
Cluster_09106	545.3483101	568.3375311	27.29234575	1449.961463	2995.184814	3219.07959	2935.53125	2773.564453	2971.833008
Cluster_09107	545.3475283	568.3367493	26.85107842	1425.596735	1613.010498	1392.902832	1173.768311	1262.04834	1718.057495
Cluster_09115	550.4230459	568.4568719	31.28926708	1667.688611	8705.517578	8092.21875	7655.063477	7653.696777	8004.108887
Cluster_09116	550.4227653	568.4565913	31.38115	1672.669978	8804.041016	5374.486816	1874.488525	1822.906738	2028.808716
Cluster_09134	568.2758745	569.2831505	24.58518735	1298.570807	3029.790527	2940.354492	3446.619873	4790.133789	4662.519043
Cluster_09151	552.1766109	570.2104369	27.68603215	1471.698994	1470.341187	1374.250366	1327.399536	1343.891602	1410.407104
Cluster_09152	552.2060036	570.2398296	30.66843252	1634.030512	1518.141235	1608.253906	1496.988647	1779.229126	1598.068237
Cluster_09160	552.3190207	570.3528467	29.22045514	1555.471696	2929.599609	2804.312988	2533.837891	2342.18457	2887.282471
Cluster_09163	547.3666926	570.3559136	26.88583889	1427.516046	1381.306519	1378.028076	1530.821655	1382.16687	1417.24646
Cluster_09198	554.1109475	572.1447735	2.826147883	406.5227821	1685.05603	1845.065552	1967.891113	2238.651367	2283.150391
Cluster_09200	554.1553507	572.1891767	21.98175502	1149.432936	11534.7041	11553.64063	11083.29199	11957.87305	12517.61621
Cluster_09208	554.2487229	572.2825489	18.82575896	971.7952488	1452.227661	1526.285156	1584.491211	1701.933594	1743.945923
Cluster_09227	550.1368837	573.1261047	19.80726745	1025.968541	1144.891357	1180.167725	1073.34729	1196.008301	1015.173889
Cluster_09244	556.1837574	574.2175834	15.24085111	790.1254512	2672.855957	2348.174316	2323.580566	2537.007813	2365.745605
Cluster_09247	556.2246492	574.2584752	26.17372569	1387.972215	1308.764648	1230.335449	1431.924927	1528.080566	1389.013916
Cluster_09248	556.2646728	574.2984988	20.26796353	1051.921082	5646.550781	5564.055176	5355.550781	5557.842773	5405.275879
Cluster_09249	556.2646728	574.2984988	20.26796353	1051.921082	5571.708496	5564.055176	5355.550781	5570.121094	5876.795898
Cluster_09305	554.2011198	577.1903408	18.11650149	933.3642407	5982.479492	5703.358398	5905.195313	6388.279297	6796.015137
Cluster_09309	554.3447224	577.3339434	10.53881231	609.084389	7567.027344	7729.200195	7565.21875	8128.671387	8376.004883
Cluster_09311	554.3447001	577.3339211	20.61590264	1071.521648	1782.629272	1857.268677	1850.785156	2098.772949	2169.109863
Cluster_09355	579.1674564	580.1747324	12.76567744	686.7094836	1232.223633	1339.540283	1369.179077	1651.421265	1517.138794
Cluster_09357	579.2556744	580.2629504	24.73504676	1307.025842	6951.628906	7193.913574	7842.035645	7006.111816	6980.868652
Cluster_09358	579.2613481	580.2686241	30.66886386	1634.053897	1109.64856	1360.053589	1625.406372	1816.075073	1737.350342
Cluster_09370	580.1821963	581.1894723	12.30513333	670.6556243	20941.40234	20899.14844	18366.80664	21742.72656	22275.80273
Cluster_09371	558.2013291	581.1905501	12.27272108	669.5257829	23463.57422	22845.71484	21627.62891	24780.31836	24307.33594
Cluster_09373	558.2440564	581.2332774	8.601659479	561.3854876	2592.076172	2175.640137	2354.955078	2417.584473	2287.674072
Cluster_09374	558.2514462	581.2406672	30.47789801	1623.700821	1252.735962	1384.765625	1560.416504	1952.922729	1558.964478
Cluster_09375	558.2530571	581.2422781	30.47759871	1623.684594	1252.735962	1367.812866	1560.083374	1952.922729	1558.964478
Cluster_09378	558.3185622	581.3077832	30.12713454	1604.684431	2124.026367	2157.82666	1651.082031	1925.041626	2010.296509
Cluster_09394	564.1791258	582.2129518	10.0798915	595.4324172	2134.915039	2027.074097	1810.411011	1865.06311	1685.094238
Cluster_09411	582.3558843	583.3631603	36.25160868	1950.714729	2020.692261	1565.351074	1816.067383	1870.809326	1643.324219
Cluster_09413	582.3623844	583.3696604	36.25172173	1950.721734	1372.457397	1187.783447	1139.860229	1358.053223	1297.053467
Cluster_09420	566.1295345	584.1633605	5.388345095	483.5270705	3329.135986	2719.275635	2226.001953	2196.424316	2040.799805
Cluster_09421	566.1123847	584.1462107	18.18269931	936.9511592	1137.63562	1225.556519	1189.610596	1322.029297	1438.31958
