id	name	formula	inchikey	exactmass
M_retinal_c	Retinal	C20H28O	NCYCYZXNIZJOKI-OVSJKPMPSA-N	284.2140155
M_retn_c	Retinoate	C20H28O2	SHGAZHPCJJPHSC-UHFFFAOYSA-N	300.2089301
M_retnglc_c	retinoylglucuronide	C26H36O8	MTGFYEHKPMOVNE-NEFMKCFNSA-N	476.2410181
M_rq9_m	Rhodoquinone-9	C53H81NO3	GCQAFBRARRTBAO-NSCWJZNLSA-N	779.6216455
M_rq9h2_m	Rhodoquinonol-9	C53H83NO3	QUZSYLCMPALEDQ-NSCWJZNLSA-N	781.6372955
M_ribflv_c	Riboflavin	C17H20N4O6	AUNGANRZJHBGPY-SCRDCRAPSA-N	376.1382844
M_saccrp_L_c	L-saccharopine	C11H20N2O6	ZDGJAHTZVHVLOT-YUMQZZPRSA-N	276.1321364
M_ahcys_c	S-Adenosyl-L-homocysteine	C14H20N6O5S	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	384.1215889
M_amet_n	S-Adenosyl-L-methionine	C15H22N6O5S	MEFKEPWMEQBLKI-AIRLBKTGSA-N	398.137239
M_ametam_c	S-Adenosylmethioninamine	C14H23N6O3S	ZUNBITIXDCPNSD-LSRJEVITSA-N	355.1546862
M_sarcs_m	sarcosine	C3H7NO2	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	89.04767847
M_asehcys_c	Se-Adenosyl-L-selenohomocysteine	C14H20N6O5Se	UVSMMLABJBJNGH-WFMPWKQPSA-N	432.06604
M_seasmet_c	Se-Adenosylselenomethionine	C15H23N6O5Se	GGJFWMOVUFBSIN-AIRLBKTGSA-O	447.088966
M_sedh_c	sedoheptulose	C7H14O7	HSNZZMHEPUFJNZ-SHUUEZRQSA-N	210.0739528
M_s17bp_c	Sedoheptulose1,7-bisphosphate(4-)	C7H16O13P2	OKHXOUGRECCASI-SHUUEZRQSA-N	370.0066146
M_s7p_c	Sedoheptulose7-phosphate(2-)	C7H15O10P	JDTUMPKOJBQPKX-GBNDHIKLSA-N	290.0402837
M_sel_c	Selenate(2-)	H2O4Se	QYHFIVBSNOWOCQ-UHFFFAOYSA-N	145.911831
M_selnt_c	Selenite	H2O3Se	MCAHWIHFGHIESP-UHFFFAOYSA-N	129.916916
M_selcys_n	Selenocysteine	C3H7NO2Se	ZKZBPNGNEQAJSX-UHFFFAOYSA-N	168.9642
M_selhcys_c	selenohomocysteine	C4H9NO2Se	RCWCGLALNCIQNM-VKHMYHEASA-N	182.979851
M_selnp_c	Selenophosphate	H3O3PSe	JRPHGDYSKGJTKZ-UHFFFAOYSA-N	161.898503
M_smscys_c	Se-Methyl-L-selenocysteine	C4H9NO2Se	XDSSPSLGNGIIHP-VKHMYHEASA-N	182.979851
M_srtn_c	Serotonin	C10H12N2O	QZAYGJVTTNCVMB-UHFFFAOYSA-N	176.094963
M_Sfglutth_c	S-Formylglutathione	C11H17N3O7S	FHXAGOICBFGEBF-BQBZGAKWSA-N	335.0787211
M_hmgth_c	S-hydroxymethylglutathione	C11H19N3O7S	PIUSLWSYOYFRFR-BQBZGAKWSA-N	337.0943711
M_sstol_c	sitosterol	C29H50O	KZJWDPNRJALLNS-VJSFXXLFSA-N	414.3861662
M_g3pc_c	sn-Glycero-3-phosphocholine	C8H21NO6P	SUHOQUVVVLNYQR-MRVPVSSYSA-N	257.1028244
M_g3pe_c	sn-Glycero-3-phosphoethanolamine	C5H14NO6P	JZNWSCPGTDBMEW-YFKPBYRVSA-N	215.0558742
M_spmd_c	Spermidine(3+)	C7H19N3	ATHGHQPFGPMSJY-UHFFFAOYSA-N	145.1578976
M_sprm_c	Spermine(4+)	C10H26N4	PFNFFQXMRSDOHW-UHFFFAOYSA-N	202.2157469
M_sphgn_c	Sphinganine	C18H39NO2	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	301.2980795
M_sph1p_c	Sphinganine1-phosphate	C18H40NO5P	YHEDRJPUIRMZMP-ZWKOTPCHSA-N	381.2644104
M_sphings_c	Sphingosine	C18H37NO2	WWUZIQQURGPMPG-KRWOKUGFSA-N	299.2824294
M_sql_c	squalene	C30H50	YYGNTYWPHWGJRM-AAJYLUCBSA-N	410.3912516
M_stachyose_c	Stachyose	C24H42O21	UQZIYBXSHAGNOE-XNSRJBNMSA-N	666.2218584
M_stcoa_c	Stearoyl-CoA(n-C18:0CoA)(4-)	C39H70N7O17P3S	SIARJEKBADXQJG-LFZQUHGESA-N	1033.376176
M_succ_c	Succinate(2-)	C4H6O4	KDYFGRWQOYBRFD-UHFFFAOYSA-N	118.0266087
M_sucsal_c	Succinicsemialdehyde	C4H6O3	UIUJIQZEACWQSV-UHFFFAOYSA-N	102.0316941
M_succoa_c	Succinyl-CoA(5-)	C25H40N7O19P3S	VNOYUJKHFWYWIR-ITIYDSSPSA-N	867.1312543
M_sucr_c	Sucrose	C12H22O11	CZMRCDWAGMRECN-UGDNZRGBSA-N	342.1162115
M_so4_c	Sulfate(2-)	H2O4S	QAOWNCQODCNURD-UHFFFAOYSA-N	97.96737972
M_so3_c	Sulfite(2-)	H2O3S	LSNNMFCWUKXFEE-UHFFFAOYSA-N	81.9724651
M_s_m	Sulfur	S	NINIDFKCEFEMDL-UHFFFAOYSA-N	33.98772124
M_taur_c	Taurine	C2H7NO3S	XOAAWQZATWQOTB-UHFFFAOYSA-N	125.0146643
M_tchola_c	taurocholicacid	C26H45NO7S	WBWWGRHZICKQGZ-HZAMXZRMSA-N	515.291674
M_tststerone_c	Testosterone	C19H28O2	MUMGGOZAMZWBJJ-DYKIIFRCSA-N	288.2089301
M_tccar_c	tetracosanoylcarnitine	C31H61NO4	YDUFZFUYBBPVLJ-UHFFFAOYSA-N	511.4600594
M_ttdca_c	tetradecanoate(n-C14:0)	C14H28O2	TUNFSRHWOTWDNC-UHFFFAOYSA-N	228.2089301
M_ttdcrn_c	tetradecanoylcarnitine	C21H41NO4	PSHXNVGSVNEJBD-UHFFFAOYSA-N	371.3035588
M_tdcoa_c	Tetradecanoyl-CoA(n-C14:0CoA)(4-)	C35H62N7O17P3S	DUAFKXOFBZQTQE-QSGBVPJFSA-N	977.3135757
M_thbpt_n	Tetrahydrobiopterin	C9H15N5O3	FNKQXYHWGSIFBK-UHFFFAOYSA-N	241.1174894
M_thbpt4acam_c	Tetrahydrobiopterin-4a-carbinolamine	C9H13N5O3	ZHQJVZLJDXWFFX-RPDRRWSUSA-N	239.1018393
M_hpglu_c	tetrahydropteroyltri-L-glutamate	C29H37N9O12	RXWVHRYZTWZATH-XSLAGTTESA-N	703.2561677
M_thm_c	Thiamin	C12H17N4OS	JZRWCGZRTZMZEH-UHFFFAOYSA-N	265.1117588
M_thmpp_c	Thiaminediphosphate(2-)	C12H18N4O7P2S	AYEKOFBPNLCAJY-UHFFFAOYSA-N	424.0371441
M_tcynt_c	Thiocyanate	CHNS	ZMZDMBWJUHKJPS-UHFFFAOYSA-N	58.98297021
M_tsul_c	Thiosulfate	H2O3S2	DHCDFWKWKRSZHF-UHFFFAOYSA-N	113.9445363
M_thymd_e	Thymidine	C10H14N2O5	IQFYYKKMVGJFEH-XLPZGREQSA-N	242.0902716
M_thym_c	Thymine	C5H6N2O2	RWQNBRDOKXIBIV-UHFFFAOYSA-N	126.0429274
M_2mb2coa_c	tiglyl-CoA(4-)	C26H42N7O17P3S	PMWATMXOQQZNBX-DKBZLLMOSA-N	849.1570751
M_tmndnccrn_c	Timnodonylcarnitine	C27H43NO4	USUPQTJPNBGUSJ-WMPRHZDHSA-N	445.3192089
M_tmndnccoa_c	timnodonylcoenzymeA	C41H64N7O17P3S	JWZLRYCDDXHXDL-BCYDWBPESA-N	1051.329226
M_ttc_ggdp_c	trans,trans,cis-Geranylgeranyldiphosphate	C20H36O7P2	OINNEUNVOZHBOX-KWBDAJKESA-N	450.1936275
M_dttOX_n	trans-1,2-dithiane-4,5-diol	C4H8O2S2	YPGMOWHXEQDBBV-QWWZWVQMSA-N	151.9965718
M_tdencoa_m	trans-2-docos-enoyl-CoA(4-)	C43H76N7O17P3S	KRTIFNFQCJTGMV-DYAVHEMFSA-N	1087.423126
M_T4hcinnm_c	trans-4-Hydroxycinnamate	C9H8O3	NGSWKAQJJWESNS-UHFFFAOYSA-N	164.0473441
M_4hpro_LT_m	trans-4-Hydroxy-L-proline	C5H9NO3	PMMYEEVYMWASQN-DMTCNVIQSA-N	131.0582432
M_dc2coa_m	trans-Dec-2-enoyl-CoA(4-)	C31H52N7O17P3S	MGNBGCRQQFMNBM-YJHHLLFWSA-N	919.2353254
M_dd2coa_m	trans-Dodec-2-enoyl-CoA(4-)	C33H56N7O17P3S	IRFYVBULXZMEDE-DEEZISNZSA-N	947.2666255
M_CE2243_c	trans-eicos-2-enoyl-CoA(4-)	C41H72N7O17P3S	ROOFWBIMBMJYGA-DSAUMYHJSA-N	1059.391826
M_hx2coa_m	trans-Hex-2-enoyl-CoA(4-)	C27H44N7O17P3S	OINXHIBNZUUIMR-IXUYQXAASA-N	863.1727252
M_hxc2coa_m	trans-hexacos-2-enoyl-CoA(4-)	C47H84N7O17P3S	GGUUXBBWTGIIGE-KESUDTCVSA-N	1143.485726
M_hdd2coa_c	trans-Hexadec-2-enoyl-CoA(4-)	C37H64N7O17P3S	JUPAQFRKPHPXLD-MSHHSVQMSA-N	1003.329226
M_oc2coa_m	trans-Oct-2-enoyl-CoA(4-)	C29H48N7O17P3S	CPSDNAXXKWVYIY-NTLMCJQISA-N	891.2040253
M_od2coa_c	trans-Octadec-2-enoyl-CoA(4-)	C39H68N7O17P3S	NBCCUIHOHUKBMK-ZDDAFBBHSA-N	1031.360526
M_spc_c	sphingosylphosphorylcholine	C23H49N2O5P	JLVSPVFPBBFMBE-HXSWCURESA-N	464.3379097
M_CE2245_m	trans-tetracos-2-enoyl-CoA(4-)	C45H80N7O17P3S	UVJKZCSQLMWPMV-LQJAWXTISA-N	1115.454426
M_td2coa_m	trans-Tetradec-2-enoyl-CoA(4-)	C35H60N7O17P3S	MBCVYCOKMMMWLX-YYMFEJJQSA-N	975.2979257
M_tre_c	Trehalose	C12H22O11	HDTRYLNUVZCQOY-LIZSDCNHSA-N	342.1162115
M_tma_c	trimethylamine	C3H9N	GETQZCLCWQTVFV-UHFFFAOYSA-N	59.07349929
M_tmao_c	TrimethylamineN-oxide	C3H9NO	UYPYRKYUKCHHIB-UHFFFAOYSA-N	75.06841391
M_trypta_c	Tryptamine	C10H12N2	APJYDQYYACXCRM-UHFFFAOYSA-N	160.1000484
M_tym_c	Tyramine	C8H11NO	DZGWFCGJZKJUFP-UHFFFAOYSA-N	137.084064
M_q8h2_m	ubiquinol-8	C49H76O4	LOJUQFSPYHMHEO-SGHXUWJISA-N	728.5743609
M_q9h2_m	ubiquinol-9	C54H84O4	NPCOQXAVBJJZBQ-WJNLUYJISA-N	796.6369612
M_q8_m	Ubiquinone-8	C49H74O4	ICFIZJQGJAJRSU-SGHXUWJISA-N	726.5587109
M_q9_m	Ubiquinone-9	C54H82O4	UUGXJSBPSRROMU-WJNLUYJISA-N	794.6213111
M_udp_m	UDP(3-)	C9H14N2O12P2	XCCTYIAWTASOJW-XVFCMESISA-N	404.0021979
M_udp4k6dg_c	UDP-4-keto-6-deoxy-D-glucose(-2)	C15H22N2O16P2	DDWGQQADOIMFOI-JPHISPRKSA-N	548.0444566
M_udpglcur_c	UDP-D-glucuronate(3-)	C15H22N2O18P2	HDYANYHVCAPMJV-LXQIFKJMSA-N	580.0342859
M_udpxyl_c	UDP-a-D-xylose(2-)	C14H22N2O16P2	DQQDLYVHOTZLOR-OCIMBMBZSA-N	536.0444566
M_udpgal_c	UDP-D-galactose(2-)	C15H24N2O17P2	HSCJRCZFDFQWRP-LNYDKVEPSA-N	566.0550213
M_udpg_n	UDP-D-glucose(2-)	C15H24N2O17P2	HSCJRCZFDFQWRP-RDKQLNKOSA-N	566.0550213
M_udpacgal_c	UDP-N-acetyl-D-galactosamine(2-)	C17H27N3O17P2	LFTYTUAZOPRMMI-LDDHHVEYSA-N	607.0815704
M_uacgam_c	UDP-N-acetyl-D-glucosamine(2-)	C17H27N3O17P2	LFTYTUAZOPRMMI-CFRASDGPSA-N	607.0815704
M_ump_n	UMP(2-)	C9H13N2O9P	DJJCXFVJDGTHFX-XVFCMESISA-N	324.035867
M_ura_n	Uracil	C4H4N2O2	ISAKRJDGNUQOIC-UHFFFAOYSA-N	112.0272774
M_urea_m	Urea	CH4N2O	XSQUKJJJFZCRTK-UHFFFAOYSA-N	60.03236276
M_uri_e	Uridine	C9H12N2O6	DRTQHJPVMGBUCF-XVFCMESISA-N	244.0695361
M_urcan_c	Urocanate	C6H6N2O2	LOIYMIARKYCTBW-OWOJBTEDSA-N	138.0429274
M_utp_m	UTP(4-)	C9H15N2O15P3	PGAVKCOVUIYSFO-XVFCMESISA-N	483.9685288
M_vacc_c	Vaccenicacid	C18H34O2	UWHZIFQPPBDJPM-UHFFFAOYSA-N	282.2558803
M_vacccrn_c	Vaccenylcarnitine	C25H47NO4	HITOYGLMAFIRNI-JCKUYFFHSA-N	425.350509
M_vacccoa_c	VaccenylcoenzymeA(4-)	C39H68N7O17P3S	HEJOXXLSCAQQGQ-SAIINBSPSA-N	1031.360526
M_leuktrB4woh_c	w-hydroxylleukotrieneB4	C20H32O5	PTJFJXLGRSTECQ-PSPARDEHSA-N	352.2249741
M_xan_c	Xanthine	C5H4N4O2	LRFVTYWOQMYALW-UHFFFAOYSA-N	152.0334254
M_xtsn_n	Xanthosine	C10H12N4O6	UBORTCNDUKBEOP-UUOKFMHZSA-N	284.0756841
M_xmp_c	Xanthosine5-phosphate(2-)	C10H13N4O9P	DCTLYFZHFGENCW-UUOKFMHZSA-N	364.042015
M_xanate_c	Xanthurenicacid	C10H7NO4	FBZONXHGGPHHIY-UHFFFAOYSA-N	205.0375077
M_xylt_n	Xylitol	C5H12O5	HEBKCHPVOIAQTA-SCDXWVJYSA-N	152.0684735
M_d1d7da_c	(25S)-delta(1,7)-dafachronicacid	C27H40O3	ZDKITBVZRSMXSV-OBRBSRNPSA-N	412.2977451
M_d7da_c	(25S)-delta(7)-dafachronicacid	C27H42O3	SQTAVUCHOVVOFD-OBRBSRNPSA-N	414.3133952
M_3aOHd7da_c	3alpha-OH-(25S)-delta(7)-dafachronicacid	C27H44O3	WWAMLGNSINNDPI-NDGCQPAQSA-N	416.3290453
M_d4da_c	(25S)-delta(4)-dafachronicacid	C27H42O3	PSXQJZDFWDKBIP-KMPPVSSLSA-N	414.3133952
M_d0da_c	(5alpha)-3-oxocholestan-26-oicacid	C27H44O3	VJABJEQGFJMMDO-DHOKGTGGSA-N	416.3290453
M_lthstrone_c	lathosterone	C27H44O	FLRPNSKUGCVRRB-IINKENNYSA-N	384.339216
M_chstenone_c	Cholestenone	C27H44O	NYOXRYYXRWJDKP-GYKMGIIDSA-N	384.339216
M_astndione_c	5-androstene-3,17-dione(Androstenedione)	C19H26O2	SQGZFRITSMYKRH-QAGGRKNESA-N	286.1932801
M_ascr_1_c	ascr#1(1-)	C13H24O6	KBTQMAFDKPKMEJ-UYNYGYNWSA-N	276.1572885
M_ascr_10_c	ascr#10(1-)	C15H28O6	MILZHQPVNOSJIP-WPLOAARJSA-N	304.1885886
M_ascr_11_c	ascr#11(1-)	C10H18O6	VQZVOFZWXBQLCG-MGPZHUSASA-N	234.1103383
M_ascr_12_c	ascr#12(1-)	C12H22O6	LGGOKKRYYYYXPA-VEOFNUSFSA-N	262.1416384
M_ascr_13_c	ascr#13(1-)	C14H24O6	OZXQOEFFYWNZJI-UYWLPYIRSA-N	288.1572885
M_ascr_14_c	ascr#14(1-)	C14H26O6	HRHMWTOQBKRTTG-CYRBOEJBSA-N	290.1729386
M_ascr_15_c	ascr#15(1-)	C16H28O6	MZJGOAYSXTVLMG-NSKGPKHTSA-N	316.1885886
M_ascr_16_c	ascr#16(1-)	C16H30O6	UMKVAMCFIAMCAV-JTTNIQEDSA-N	318.2042387
M_ascr_17_c	ascr#17(1-)	C17H30O6	NEVPBIQTDNVVMK-KUTOLYOMSA-N	330.2042387
M_ascr_18_c	ascr#18(1-)	C17H32O6	AHRWSOYISAIFOZ-JRBZFYFNSA-N	332.2198888
M_ascr_19_c	ascr#19(1-)	C18H32O6	KSEGTUNZXFPMMN-RSADRIIDSA-N	344.2198888
M_ascr_2_c	ascr#2	C12H22O5	KDIFLHQRDPSWHT-IYKVGLELSA-N	246.1467238
M_ascr_20_c	ascr#20(1-)	C18H34O6	SNWMNYQPRXIDAR-ORDFZIBCSA-N	346.2355388
M_ascr_21_c	ascr#21(1-)	C19H34O6	XUGAOOQYBZSMCP-ZXSNAGKJSA-N	358.2355388
M_ascr_22_c	ascr#22(1-)	C19H36O6	LCCMRNZRAPDWCS-FSNPWBFUSA-N	360.2511889
M_ascr_23_c	ascr#23(1-)	C20H36O6	VZEGHYGOTDETNP-VKEQHCKMSA-N	372.2511889
M_ascr_24_c	ascr#24(1-)	C20H38O6	NRXYKCLIMLPUIO-KWXDATOUSA-N	374.2668389
M_ascr_25_c	ascr#25(1-)	C21H38O6	MTVUVHUAEUQKIN-YWWXTUTHSA-N	386.2668389
M_ascr_26_c	ascr#26(1-)	C21H40O6	GOMRKSMHAWREDI-TWHPPBISSA-N	388.282489
M_ascr_27_c	ascr#27(1-)	C22H40O6	PHSQDXKUQRUWOG-PXMSNCRXSA-N	400.282489
M_ascr_28_c	ascr#28(1-)	C22H42O6	HSLYPVWJYLQYET-AIYVTKCESA-N	402.2981391
M_ascr_29_c	ascr#29(1-)	C23H42O6	XUIDIXMFLJXJDI-XUAZKPKSSA-N	414.2981391
M_ascr_3_c	ascr#3(1-)	C15H26O6	MWGRRKDIJLJLMO-OSYKULTDSA-N	302.1729386
M_ascr_30_c	ascr#30(1-)	C23H44O6	XIVYAVYHUZLGIV-AIDNLNPPSA-N	416.3137891
M_ascr_31_c	ascr#31(1-)	C24H44O6	AUKDJCIZWSIDEC-QGKNABGUSA-N	428.3137891
M_ascr_32_c	ascr#32(1-)	C24H46O6	SRGDNDRZLIZKNJ-AQKHVRLOSA-N	430.3294392
M_ascr_33_c	ascr#33(1-)	C25H46O6	JQBYGLLYFPDQJA-NVJHKYEUSA-N	442.3294392
M_ascr_34_c	ascr#34(1-)	C25H48O6	CGDGMTQYHSCWOZ-FYEJASGKSA-N	444.3450893
M_ascr_35_c	ascr#35(1-)	C26H48O6	GIUKRFWFBBFDTQ-LAOJQUNESA-N	456.3450893
M_ascr_36_c	ascr#36(1-)	C26H50O6	HXSYLHMSXGUNTO-DHWOPMESSA-N	458.3607393
M_ascr_37_c	ascr#37(1-)	C27H50O6	IRXQRQDBIJEMEI-OQERHXAMSA-N	470.3607393
M_ascr_38_c	ascr#38(1-)	C27H52O6	NISHIBVYPLRXFI-VYXBAIFMSA-N	472.3763894
M_ascr_5_c	ascr#5(1-)	C9H16O6	RYYMJVGKZLQYPG-YYWONIAYSA-N	220.0946882
M_ascr_7_c	ascr#7(1-)	C13H22O6	GGHOMCWJOMBZEK-LHYQPRBASA-N	274.1416384
M_ascr_8_c	ascr#8(1-)	C20H27NO7	WMKIQPAVTRWYKZ-XPUFHXNMSA-N	393.1787522
M_ascr_9_c	ascr#9(1-)	C11H20O6	NZMXMOQNHSVRAJ-WNPHYYBUSA-N	248.1259884
M_bhas_1_c	bhas#1(1-)	C13H24O7	LIEFCBSFNITGPQ-JNSYVGBKSA-N	292.1522031
M_bhas_10_c	bhas#10(1-)	C15H28O7	WNUSOZJRAZSLBP-AOWZIMASSA-N	320.1835032
M_bhas_12_c	bhas#12(1-)	C12H22O7	ZWVCIFMJGVSXAP-BVTIPKRDSA-N	278.136553
M_bhas_14_c	bhas#14(1-)	C14H26O7	SRSINORKWDRXFU-SVALUAMDSA-N	306.1678532
M_bhas_16_c	bhas#16(1-)	C16H30O7	XLKCBPRCWUMKHY-NVWMEEMDSA-N	334.1991533
M_bhas_18_c	bhas#18(1-)	C17H32O7	NJSZAOQCCDFSCR-DZGCXMPZSA-N	348.2148034
M_bhas_20_c	bhas#20(1-)	C18H34O7	LOQQYUUEPVHUQQ-RDEONCLASA-N	362.2304534
M_bhas_22_c	bhas#22(1-)	C19H36O7	ARJGFPSUJRWUSF-CQQDWVGSSA-N	376.2461035
M_bhas_24_c	bhas#24(1-)	C20H38O7	UXIWWNCPRZIUAB-XGZVRMHOSA-N	390.2617536
M_bhas_26_c	bhas#26(1-)	C21H40O7	WDFCEBWMCPQIFZ-XBIRKDKFSA-N	404.2774036
M_bhas_28_c	bhas#28(1-)	C22H42O7	QQIOQZRDFXAPQI-IGKFWFGWSA-N	418.2930537
M_bhas_30_c	bhas#30(1-)	C23H44O7	MUVQYJIVDRBMJO-XBTHPWMNSA-N	432.3087038
M_bhas_32_c	bhas#32(1-)	C24H46O7	FHMZFRKIYGFIOX-RQOGSKLQSA-N	446.3243538
M_bhas_34_c	bhas#34(1-)	C25H48O7	PRXKHETUIWVNNB-MYSWHGEBSA-N	460.3400039
M_bhas_36_c	bhas#36(1-)	C26H50O7	SJIIOKVLMUJXBB-VFRMFGFGSA-N	474.355654
M_bhas_38_c	bhas#38(1-)	C27H52O7	LONSJLDZLUHCRR-LJNMJUOLSA-N	488.371304
M_bhas_9_c	bhas#9(1-)	C11H20O7	NBWMDYKZESSGHF-WKWISIMFSA-N	264.120903
M_bhos_1_c	bhos#1(1-)	C13H24O7	PPPMARDPGRKOJY-ZZZDWPBISA-N	292.1522031
M_bhos_10_c	bhos#10(1-)	C15H28O7	DGLIIKDKPYKHDK-KMCWBVRRSA-N	320.1835032
M_bhos_12_c	bhos#12(1-)	C12H22O7	LGWODORTMOUWMN-PORUNHMFSA-N	278.136553
M_bhos_14_c	bhos#14(1-)	C14H26O7	DDSHMLNDDYZMTL-WRYZSIRCSA-N	306.1678532
M_bhos_16_c	bhos#16(1-)	C16H30O7	ICHNWKCNPXYDRV-UTHRFFRBSA-N	334.1991533
M_bhos_18_c	bhos#18(1-)	C17H32O7	GGYMGUAMSXCZMJ-ZAPJKBGESA-N	348.2148034
M_bhos_20_c	bhos#20(1-)	C18H34O7	SOTOQKINJMPSIE-CWIFOLKKSA-N	362.2304534
M_bhos_22_c	bhos#22(1-)	C19H36O7	XUIRIUDIZICRKQ-SEFVSHJNSA-N	376.2461035
M_bhos_24_c	bhos#24(1-)	C20H38O7	OEUPNEHVNNGMKN-VAVNGKDRSA-N	390.2617536
M_bhos_26_c	bhos#26(1-)	C21H40O7	CQOIGQHIJMHXGX-HMPZBHLVSA-N	404.2774036
M_bhos_28_c	bhos#28(1-)	C22H42O7	SNINRZCQHRQHTE-SXEONFLVSA-N	418.2930537
M_bhos_30_c	bhos#30(1-)	C23H44O7	AVROBGCULUIOHS-QBRBXANFSA-N	432.3087038
M_bhos_32_c	bhos#32(1-)	C24H46O7	PLOMOPYTWRTKLB-YWCCWUOUSA-N	446.3243538
M_bhos_34_c	bhos#34(1-)	C25H48O7	HRSIKXSIYLWWRZ-BKXWLNCVSA-N	460.3400039
M_bhos_36_c	bhos#36(1-)	C26H50O7	GQQORDYSENBKGT-VIMOMQNVSA-N	474.355654
M_bhos_38_c	bhos#38(1-)	C27H52O7	YWCSAWTVTUALQW-JTCWXIJDSA-N	488.371304
M_bhos_9_c	bhos#9(1-)	C11H20O7	IXUHVZDKEBBSDJ-UFFKNHFXSA-N	264.120903
M_bkas_1_c	bkas#1(1-)	C13H22O7	SUJXPSLMLQAVSH-FXQRJEMGSA-N	290.136553
M_bkas_10_c	bkas#10(1-)	C15H26O7	OTXHLDGCTPIDNN-PFZXPDKNSA-N	318.1678532
M_bkas_12_c	bkas#12(1-)	C12H20O7	WOLLVTGRGSGBEL-WBAPNQQASA-N	276.120903
M_bkas_14_c	bkas#14(1-)	C14H24O7	CIBOJXXSVUMMMT-FSEFYBDASA-N	304.1522031
M_bkas_16_c	bkas#16(1-)	C16H28O7	KLCHBSZWWKJIFZ-DVAKLYJDSA-N	332.1835032
M_bkas_18_c	bkas#18(1-)	C17H30O7	QPKLZPWSLJHGNI-CSDUCGJJSA-N	346.1991533
M_bkas_20_c	bkas#20(1-)	C18H32O7	IRSPDSMWRKYLPC-HYUSYPKPSA-N	360.2148034
M_bkas_22_c	bkas#22(1-)	C19H34O7	YOLPWJUPZXRYNQ-UGEIDEBPSA-N	374.2304534
M_bkas_24_c	bkas#24(1-)	C20H36O7	ADCGSPXIVLKMAL-XXECKMAJSA-N	388.2461035
M_bkas_26_c	bkas#26(1-)	C21H38O7	MQUSJLFIKPWUQJ-BKRRIZPZSA-N	402.2617536
M_bkas_28_c	bkas#28(1-)	C22H40O7	RYEGSQBSXWUUPK-HTJFHPCASA-N	416.2774036
M_bkas_30_c	bkas#30(1-)	C23H42O7	OOUQCPKBYBBXMY-XPKGIBFMSA-N	430.2930537
M_bkas_32_c	bkas#32(1-)	C24H44O7	GFVALBCHWUVIRD-MMUOCADFSA-N	444.3087038
M_bkas_34_c	bkas#34(1-)	C25H46O7	WUFAAKWTJAFYDQ-ZJSDICRLSA-N	458.3243538
M_bkas_36_c	bkas#36(1-)	C26H48O7	PLCLTIPDLZLRTE-RNSHZHDHSA-N	472.3400039
M_bkas_38_c	bkas#38(1-)	C27H50O7	NJKRNAJKXVWNFU-OPYPCFFTSA-N	486.355654
M_bkas_9_c	bkas#9(1-)	C11H18O7	IVDIZIGRLYEYMK-IREMQWHZSA-N	262.1052529
M_bkos_1_c	bkos#1(1-)	C13H22O7	PPPMARDPGRKOJY-YJFRQLKRSA-N	290.136553
M_bkos_10_c	bkos#10(1-)	C15H26O7	XTGCOILJPOGNOY-XTWPYSKKSA-N	318.1678532
M_bkos_12_c	bkos#12(1-)	C12H20O7	MKWGPNVDPNHKIX-CKIYVRPFSA-N	276.120903
M_bkos_14_c	bkos#14(1-)	C14H24O7	HLAXQXHJWGJUFT-LEJCRSTHSA-N	304.1522031
M_bkos_16_c	bkos#16(1-)	C16H28O7	YWCJWMBWXGNJHN-ADSMDIBLSA-N	332.1835032
M_bkos_18_c	bkos#18(1-)	C17H30O7	HRHVGAZDZGAQDB-DPAVQSFQSA-N	346.1991533
M_bkos_20_c	bkos#20(1-)	C18H32O7	WGVYYBXTSRMWHN-AAJLLMFJSA-N	360.2148034
M_bkos_22_c	bkos#22(1-)	C19H34O7	QEYNEQYNKJBVIN-KNIMUDFMSA-N	374.2304534
M_bkos_24_c	bkos#24(1-)	C20H36O7	AIEAPXFPBVVEMM-ZCDKGFTFSA-N	388.2461035
M_bkos_26_c	bkos#26(1-)	C21H38O7	CQOIGQHIJMHXGX-WQFGUFHISA-N	404.2774036
M_bkos_28_c	bkos#28(1-)	C22H40O7	ROKPPLKXJYFRQP-RJJVWVDVSA-N	416.2774036
M_bkos_30_c	bkos#30(1-)	C23H42O7	WBJYSXRSIAGUFW-BWKHYTDRSA-N	430.2930537
M_bkos_32_c	bkos#32(1-)	C24H44O7	XZCVSZXMQDQUSB-IEEQIXEPSA-N	444.3087038
M_bkos_34_c	bkos#34(1-)	C25H46O7	JXEOQVNRNLRIBS-LVVCFHABSA-N	458.3243538
M_bkos_36_c	bkos#36(1-)	C26H48O7	KHVXYRDBDLMDMB-YZWUSWEISA-N	472.3400039
M_bkos_38_c	bkos#38(1-)	C27H50O7	JNNOKSGGRUSJAB-YEEIMHOPSA-N	486.355654
M_bkos_9_c	bkos#9(1-)	C11H18O7	XKFOFXRCSUBDPV-YXYNTAJPSA-N	262.1052529
M_hbas_3_c	hbas#3(1-)	C22H30O8	BJUWUCQZCXGYNI-NJABCCJWSA-N	422.1940679
M_icas_1_c	icas#1(1-)	C22H29NO7	YRHZEQFAUQVVIS-FAVIALCLSA-N	419.1944023
